"ID";"Name";"SKU";"Model";"Group_ID";"Group_Name";"Unit";"Keywords";"Description";"Availability";"Type";"Price";"Currency";"Discount";"Image";"Vendor";"Country";"URL"
"72783";"Блесна Yarie Ringo №704 30mm 3g (Y74)";"FS0650509";"Y74";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa Ringo - неймовірно уловиста блешня, має мінімальну підйомну силу на проводці і відмінно тримає заданий горизонт. Особливість геометрії забезпечує свої активну гру навіть на найповільнішій проводці, щоб спокусити максимально пасивну рибу. Кращі результати Yarie Jespa Ringo показує у лові форелі у стоячих водоймах у area-лові. Але також може бути використана і для лову голавля, окуня або жереха на малих та середніх річках. Широка палітра кольорів дозволить вибрати приманку на будь-який смак та під найрізноманітніші умови лову.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/3af/3af2913cef272c29737da7443060de81.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_ringo_704_30mm_3g/"
"72784";"Блесна Yarie Ringo №704 30mm 3g (Y75)";"FS0650510";"Y75";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa Ringo - неймовірно уловиста блешня, має мінімальну підйомну силу на проводці і відмінно тримає заданий горизонт. Особливість геометрії забезпечує свої активну гру навіть на найповільнішій проводці, щоб спокусити максимально пасивну рибу. Кращі результати Yarie Jespa Ringo показує у лові форелі у стоячих водоймах у area-лові. Але також може бути використана і для лову голавля, окуня або жереха на малих та середніх річках. Широка палітра кольорів дозволить вибрати приманку на будь-який смак та під найрізноманітніші умови лову.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/dde/ddee07482210f9e6821e4dcaba4a7a28.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_ringo_704_30mm_3g/"
"72785";"Блесна Yarie Ringo №704 30mm 3g (Y76)";"FS0650511";"Y76";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa Ringo - неймовірно уловиста блешня, має мінімальну підйомну силу на проводці і відмінно тримає заданий горизонт. Особливість геометрії забезпечує свої активну гру навіть на найповільнішій проводці, щоб спокусити максимально пасивну рибу. Кращі результати Yarie Jespa Ringo показує у лові форелі у стоячих водоймах у area-лові. Але також може бути використана і для лову голавля, окуня або жереха на малих та середніх річках. Широка палітра кольорів дозволить вибрати приманку на будь-який смак та під найрізноманітніші умови лову.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/7af/7af03e93b038d512521623cfb3f4d443.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_ringo_704_30mm_3g/"
"72786";"Блесна Yarie Ringo №704 30mm 3g (Y77)";"FS0650512";"Y77";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa Ringo - неймовірно уловиста блешня, має мінімальну підйомну силу на проводці і відмінно тримає заданий горизонт. Особливість геометрії забезпечує свої активну гру навіть на найповільнішій проводці, щоб спокусити максимально пасивну рибу. Кращі результати Yarie Jespa Ringo показує у лові форелі у стоячих водоймах у area-лові. Але також може бути використана і для лову голавля, окуня або жереха на малих та середніх річках. Широка палітра кольорів дозволить вибрати приманку на будь-який смак та під найрізноманітніші умови лову.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/3a7/3a7860522e03fee43a6f044fc7708bf9.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_ringo_704_30mm_3g/"
"72787";"Блесна Yarie Ringo №704 30mm 3g (Y78)";"FS0650513";"Y78";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa Ringo - неймовірно уловиста блешня, має мінімальну підйомну силу на проводці і відмінно тримає заданий горизонт. Особливість геометрії забезпечує свої активну гру навіть на найповільнішій проводці, щоб спокусити максимально пасивну рибу. Кращі результати Yarie Jespa Ringo показує у лові форелі у стоячих водоймах у area-лові. Але також може бути використана і для лову голавля, окуня або жереха на малих та середніх річках. Широка палітра кольорів дозволить вибрати приманку на будь-який смак та під найрізноманітніші умови лову.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/367/3675d3d9b935b069aac7d3376e086426.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_ringo_704_30mm_3g/"
"72788";"Блесна Yarie Ringo №704 30mm 3g (Y79)";"FS0650514";"Y79";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa Ringo - неймовірно уловиста блешня, має мінімальну підйомну силу на проводці і відмінно тримає заданий горизонт. Особливість геометрії забезпечує свої активну гру навіть на найповільнішій проводці, щоб спокусити максимально пасивну рибу. Кращі результати Yarie Jespa Ringo показує у лові форелі у стоячих водоймах у area-лові. Але також може бути використана і для лову голавля, окуня або жереха на малих та середніх річках. Широка палітра кольорів дозволить вибрати приманку на будь-який смак та під найрізноманітніші умови лову.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/3ea/3ea931628e1affa7dba6078364463deb.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_ringo_704_30mm_3g/"
"72789";"Блесна Yarie Ringo №704 30mm 3g (Y80)";"FS0650515";"Y80";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa Ringo - неймовірно уловиста блешня, має мінімальну підйомну силу на проводці і відмінно тримає заданий горизонт. Особливість геометрії забезпечує свої активну гру навіть на найповільнішій проводці, щоб спокусити максимально пасивну рибу. Кращі результати Yarie Jespa Ringo показує у лові форелі у стоячих водоймах у area-лові. Але також може бути використана і для лову голавля, окуня або жереха на малих та середніх річках. Широка палітра кольорів дозволить вибрати приманку на будь-який смак та під найрізноманітніші умови лову.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/f1f/f1fe60ba1f5ff5dee97cc6b2c7a8e5c8.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_ringo_704_30mm_3g/"
"72790";"Блесна Yarie Ringo №704 30mm 3g (Y81)";"FS0650516";"Y81";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa Ringo - неймовірно уловиста блешня, має мінімальну підйомну силу на проводці і відмінно тримає заданий горизонт. Особливість геометрії забезпечує свої активну гру навіть на найповільнішій проводці, щоб спокусити максимально пасивну рибу. Кращі результати Yarie Jespa Ringo показує у лові форелі у стоячих водоймах у area-лові. Але також може бути використана і для лову голавля, окуня або жереха на малих та середніх річках. Широка палітра кольорів дозволить вибрати приманку на будь-який смак та під найрізноманітніші умови лову.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/8b1/8b14e23509064699489c6eb938c76ca0.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_ringo_704_30mm_3g/"
"72791";"Блесна Yarie Ringo №704 30mm 3g (Y82)";"FS0650517";"Y82";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa Ringo - неймовірно уловиста блешня, має мінімальну підйомну силу на проводці і відмінно тримає заданий горизонт. Особливість геометрії забезпечує свої активну гру навіть на найповільнішій проводці, щоб спокусити максимально пасивну рибу. Кращі результати Yarie Jespa Ringo показує у лові форелі у стоячих водоймах у area-лові. Але також може бути використана і для лову голавля, окуня або жереха на малих та середніх річках. Широка палітра кольорів дозволить вибрати приманку на будь-який смак та під найрізноманітніші умови лову.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/dbc/dbc0658e815b30ef21a212c3ebe6a898.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_ringo_704_30mm_3g/"
"72792";"Блесна Yarie Ringo №704 30mm 3g (Y83)";"FS0650518";"Y83";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa Ringo - неймовірно уловиста блешня, має мінімальну підйомну силу на проводці і відмінно тримає заданий горизонт. Особливість геометрії забезпечує свої активну гру навіть на найповільнішій проводці, щоб спокусити максимально пасивну рибу. Кращі результати Yarie Jespa Ringo показує у лові форелі у стоячих водоймах у area-лові. Але також може бути використана і для лову голавля, окуня або жереха на малих та середніх річках. Широка палітра кольорів дозволить вибрати приманку на будь-який смак та під найрізноманітніші умови лову.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/89f/89fe96ca5cc630f22640cf95a97d5840.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_ringo_704_30mm_3g/"
"72793";"Блесна Yarie B-Tap №705 21mm 1.2g (#59)";"FS0650401";"#59";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa B-Tap - блешня, яка розроблена досвідченим спортсменом-фореляником Yoshimichi Hasegawa для донного лову та джигової анімації. Особливість приманки у спеціальному кріпленні гачка з одного боку. При такому способі кріплення гачок завжди дивиться вгору, зводячи до мінімуму зачепи за дно сміття. Блешня Yarie Jespa B-Tap максимально підходящий варіант для лову в найскладніших умовах. Під час анімації на підмотуванні блешня демонструє заворожливу гру при мінімальній швидкості, як у моделі Yarie Jespa Pirica More. Приманка здатна виручити при найнижчій активності риби, а широка гама кольорів не залишить байдужим жодного рибалки.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/cba/cba01b296b731f57843e07eb4007f730.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_b_tap_705_21mm_1_2g/"
"72794";"Блесна Yarie T-Fresh №708 25mm 2g (BJ-30)";"FS0650540";"BJ-30";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/9ce/9ce899e3c5010c1130bd7821c2da65a7.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72795";"Блесна Yarie T-Fresh №708 25mm 2g (BJ-34)";"FS0650541";"BJ-34";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/13a/13aa44b65440ff198637201ecfeb146b.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72796";"Блесна Yarie T-Fresh №708 25mm 2g (BS-10)";"FS0650542";"BS-10";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/33c/33c695ce35fbb109453996dd103f338d.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72797";"Блесна Yarie T-Fresh №708 25mm 2g (BS-3)";"FS0650543";"BS-3";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/3cb/3cb98ea7e8897e5ba6f242f33cf7532e.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72798";"Блесна Yarie T-Fresh №708 25mm 2g (BS-30)";"FS0650544";"BS-30";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/8fe/8fee5d886ecc8440645149b78cf0f2e9.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72799";"Блесна Yarie T-Fresh №708 25mm 2g (BS-5)";"FS0650545";"BS-5";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/4fd/4fd8ec395a39ae7aed74c23928383273.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72800";"Блесна Yarie T-Fresh №708 25mm 2g (V3)";"FS0650546";"V3";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/995/99550186a2e8f511ba40adab082e6287.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72801";"Блесна Yarie T-Fresh №708 25mm 2g (V6)";"FS0650547";"V6";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/aa0/aa0ccc15e63b96eb363d08f42fcf7c05.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72802";"Блесна Yarie T-Fresh №708 25mm 2g (V7)";"FS0650548";"V7";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/e71/e71464f79ee018d049d127e4df3973fa.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72803";"Блесна Yarie T-Fresh №708 25mm 2g (V8)";"FS0650549";"V8";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/2d7/2d78870f49f951eac5bda63331d07e27.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72804";"Блесна Yarie T-Fresh №708 25mm 2g (V9)";"FS0650550";"V9";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/12e/12e2c4d2e8c7d5640d540afe68cfb8d7.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72805";"Блесна Yarie T-Fresh №708 25mm 2g (Y53)";"FS0650551";"Y53";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/21c/21c182da2ca79adbc469f6cb7a7bed42.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72806";"Блесна Yarie T-Fresh №708 25mm 2g (Y54)";"FS0650552";"Y54";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/487/487ec42254331ad095ded00d521bd8cd.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72807";"Блесна Yarie T-Fresh №708 25mm 2g (Y71)";"FS0650553";"Y71";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/8e2/8e2051f1a93f2cd8daf9dfbfbbe39d98.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72808";"Блесна Yarie T-Fresh №708 25mm 2g (Y72)";"FS0650554";"Y72";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/774/77460407b389ea795016f13423b89138.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72809";"Блесна Yarie T-Fresh №708 25mm 2g (Y73)";"FS0650555";"Y73";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/bab/bab1fe2ac8bf94a6572a7da7e227e36f.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72810";"Блесна Yarie T-Fresh №708 25mm 2g (Y74)";"FS0650556";"Y74";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/543/54356fbf6e9aa99cacc2f151748da4d5.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72811";"Блесна Yarie T-Fresh №708 25mm 2g (Y75)";"FS0650557";"Y75";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/9c6/9c60a83b8e8e90ca417aaebc62e1dceb.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72812";"Блесна Yarie T-Fresh №708 25mm 2g (Y76)";"FS0650558";"Y76";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/451/451ab764f9447d2fa5a12759cff86dfe.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72813";"Блесна Yarie T-Fresh №708 25mm 2g (Y77)";"FS0650559";"Y77";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/48e/48e89b3f7da3853c4ec1cd3da1efa204.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
"72814";"Блесна Yarie T-Fresh №708 25mm 2g (Y78)";"FS0650560";"Y78";"898";"Приманки";"шт.";"Yarie, , , , Блешня, , ";"Блешня Yarie Jespa T-Fresh - широкотіла блешня з опуклим профілем. Насамперед, дана модель призначена для ставкового лову форелі. Принада демонструє активну гру на повільній проводці, широко розгойдуючись відмінно приваблює активну рибу з великої відстані. При однакових габаритах за рахунок різної товщини блешня Yarie Jespa T-Fresh має різну вагу. Легка блешня буде доречніша на мілководді для спокуси вибагливої риби на найповільнішій анімації. Більш важка блешня підійде для швидкісного облова та використання на великих глибинах.";"true";"r";"208";"UAH";"0%";"https://fishingstock.ua/upload/iblock/a83/a831cf322184f4ae59cab23776c15bf3.jpg";"Yarie";"Японія";"https://fishingstock.ua/catalog/primanki/bleshnya_yarie_t_fresh_708_25mm_2g/"
